viability,smiles,Formulation,Ionizable_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Helper_lipid_ID,Ionizable_Lipid_to_mRNA_weight_ratio,Comment,Lipid/Cells,mRNA/Cells,Lipid_name,Num_tails,Num_carbon_in_tail,MolWt,num_unsaturated_cc_bonds,num_protonatable_nitrogens,Experiment_ID,Cargo_type,Model_type,Experiment_weight,Sample_weight,unnormalized_delivery,toxicity_class,unnormalized_toxicity,Helper_lipid_ID_DOPE,Helper_lipid_ID_DSPC,Helper_lipid_ID_MDOA,Cargo_type_mRNA,Cargo_type_siRNA,Model_type_A549,Model_type_DC2.4,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_MDA_MB,paper_link
1.0,CCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,9.295424298552511,calculated based off 10000:1 mol ratio,3.402802790070074,1.4170660197866443,4A3-SC6,4.0,6.0,7.21229004371179,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,0.0,102.13415,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
1.0,CCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,9.68033202991013,calculated based off 10000:1 mol ratio,3.4420525786222163,1.4170660197866443,4A3-SC7,4.0,7.0,7.252834653404491,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,0.0,100.95238,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.98788,CCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,10.065239761267753,calculated based off 10000:1 mol ratio,3.4798198275169296,1.4170660197866443,4A3-SC8,4.0,8.0,7.291799250714649,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,0.0,98.78788,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.94137,CCCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,10.450147492625367,calculated based off 10000:1 mol ratio,3.516212469028476,1.4170660197866443,4A3-SC9,4.0,9.0,7.329302375897148,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,0.0,94.13681,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.97324,CCCCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,10.835055223982987,calculated based off 10000:1 mol ratio,3.551327061664191,1.4170660197866443,4A3-SC10,4.0,10.0,7.365449709933168,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,0.0,97.32441,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.99071,CCCCCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,11.219962955340602,calculated based off 10000:1 mol ratio,3.5852503341540327,1.4170660197866443,4A3-SC11,4.0,11.0,7.400335869771856,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,0.0,99.07121,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.92157,CCCCCCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,11.60487068669822,calculated based off 10000:1 mol ratio,3.618060476021226,1.4170660197866443,4A3-SC12,4.0,12.0,7.434045900823928,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,0.0,92.15686,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.77778,CCCCCCCCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,12.374686149413456,calculated based off 10000:1 mol ratio,3.6806177756615743,1.4170660197866443,4A3-SC14,4.0,14.0,7.4982371973121955,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,1.0,77.77778,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
1.0,CCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,8.910516567194891,calculated based off 10000:1 mol ratio,4.037610679637795,1.9810014688665833,4A3-SC5,4.0,5.0,7.17003184729674,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,0.0,100.86207,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
1.0,CCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,9.295424298552511,calculated based off 10000:1 mol ratio,4.079170040425889,1.9810014688665833,4A3-SC6,4.0,6.0,7.21229004371179,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,0.0,100.0,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
1.0,CCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,9.68033202991013,calculated based off 10000:1 mol ratio,4.11907091712024,1.9810014688665833,4A3-SC7,4.0,7.0,7.252834653404491,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,0.0,100.0,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.92727,CCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,10.065239761267753,calculated based off 10000:1 mol ratio,4.157440613937006,1.9810014688665833,4A3-SC8,4.0,8.0,7.291799250714649,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,0.0,92.72727,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.88925,CCCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,10.450147492625367,calculated based off 10000:1 mol ratio,4.19439231756178,1.9810014688665833,4A3-SC9,4.0,9.0,7.329302375897148,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,0.0,88.92508,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.86622,CCCCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,10.835055223982987,calculated based off 10000:1 mol ratio,4.230027110387532,1.9810014688665833,4A3-SC10,4.0,10.0,7.365449709933168,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,0.0,86.62207,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.81115,CCCCCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,11.219962955340602,calculated based off 10000:1 mol ratio,4.264435637198718,1.9810014688665833,4A3-SC11,4.0,11.0,7.400335869771856,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,0.0,81.11455,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.82026,CCCCCCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,11.60487068669822,calculated based off 10000:1 mol ratio,4.297699494511363,1.9810014688665833,4A3-SC12,4.0,12.0,7.434045900823928,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,0.0,82.02614,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.5679,CCCCCCCCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,12.374686149413456,calculated based off 10000:1 mol ratio,4.361081157104422,1.9810014688665833,4A3-SC14,4.0,14.0,7.4982371973121955,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,2.0,56.79012,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.90805,CCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,8.910516567194891,calculated based off 10000:1 mol ratio,4.721898951340664,2.6026896854443837,4A3-SC5,4.0,5.0,7.17003184729674,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,0.0,90.8046,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.84756,CCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,9.295424298552511,calculated based off 10000:1 mol ratio,4.763820473652863,2.6026896854443837,4A3-SC6,4.0,6.0,7.21229004371179,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,0.0,84.7561,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.81905,CCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,9.68033202991013,calculated based off 10000:1 mol ratio,4.804055063612613,2.6026896854443837,4A3-SC7,4.0,7.0,7.252834653404491,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,0.0,81.90476,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.64545,CCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,10.065239761267753,calculated based off 10000:1 mol ratio,4.842733250748636,2.6026896854443837,4A3-SC8,4.0,8.0,7.291799250714649,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,2.0,64.54545,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.5342,CCCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,10.450147492625367,calculated based off 10000:1 mol ratio,4.8799709772530395,2.6026896854443837,4A3-SC9,4.0,9.0,7.329302375897148,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,2.0,53.4202,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.38796,CCCCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,10.835055223982987,calculated based off 10000:1 mol ratio,4.915871693755265,2.6026896854443837,4A3-SC10,4.0,10.0,7.365449709933168,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,2.0,38.79599,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.33127,CCCCCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,11.219962955340602,calculated based off 10000:1 mol ratio,4.950528091732735,2.6026896854443837,4A3-SC11,4.0,11.0,7.400335869771856,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,2.0,33.12693,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.52288,CCCCCCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,11.60487068669822,calculated based off 10000:1 mol ratio,4.9840235456309285,2.6026896854443837,4A3-SC12,4.0,12.0,7.434045900823928,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,2.0,52.28758,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.26852,CCCCCCCCCCCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCCCC)CCC(=O)OCCOC(=O)C(C)CSCCCCCCCCCCCCCC,Farbiak_dendrimer,38.5,30.0,30.0,1.5,DOPE,12.374686149413456,calculated based off 10000:1 mol ratio,5.047825593942437,2.6026896854443837,4A3-SC14,4.0,14.0,7.4982371973121955,0.0,3.0,Farbiak_Dendrimer_igrov1,mRNA,IGROV1,0.15,0.15,,2.0,26.85185,True,False,False,True,False,False,False,False,False,True,False,https://advanced.onlinelibrary.wiley.com/doi/full/10.1002/adma.202006619
0.985,CCCCCCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,1T-O9,2.0,9.0,6.126390903817533,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,98.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.995,CCCCCCCCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,2T-O9,2.0,9.0,6.185869060082387,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,99.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.965,CCCCCCCCCCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,3T-O9,2.0,9.0,6.242007288826501,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,96.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.95,CCCCCCCCCCCCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,4T-O9,2.0,9.0,6.295160829857649,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,95.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.965,CCCCCCCCCCCCCCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,5T-O9,2.0,9.0,6.345631097656851,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,96.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCC/C=C\CCCCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,6T-O9,2.0,9.0,6.342087967457439,1.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,107.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCCCCCCCCCC(=O)NNC(=N)CCCSCCC(=O)OCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,7T-O9,2.0,9.0,6.3472858768217355,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,104.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.985,CCCCCCCCCCCCCCCCCC(=O)NNC(=N)CCCSCCC(=O)OCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,8T-O9,2.0,9.0,6.395253250835202,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,98.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.985,CCCCCCCCCOC(=O)CCSCCCC(=N)NCC(CCCCCC)CCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,9T-O9,2.0,9.0,6.295160829857649,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,98.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.95,CCCCCCCCCOC(=O)CCSCCCC(=N)NCC(=O)OCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,10T-O9,2.0,9.0,6.189829632146499,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,95.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCCCOC(=O)CCSCCCC(=N)Nc1ccc(CCCCCCCC)cc1,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,11T-O9,2.0,9.0,6.2261907596652595,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,107.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.905,CCCCCCCCCCc1ccc(NC(=N)CCCSCCC(=O)OCCCCCCCCC)cc1,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,12T-O9,2.0,9.0,6.280169221524105,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,90.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.885,CCCCCCCCCCCCc1ccc(NC(=N)CCCSCCC(=O)OCCCCCCCCC)cc1,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,13T-O9,2.0,9.0,6.33138262570492,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,88.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCCCOC(=O)CCSCCCC(=N)Nc1ccc(OCCCCCCCCC)cc1,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,14T-O9,2.0,9.0,6.283856137351163,0.0,1.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,102.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.955,CCCCCCCCCOC(=O)CCSCCCC(=N)NCCNC(=N)CCCSCCC(=O)OCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,15T-O9,2.0,9.0,6.4923307399793995,0.0,2.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,95.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.945,CCCCCCCCCOC(=O)CCSCCCC(=N)NCCCNC(=N)CCCSCCC(=O)OCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,16T-O9,2.0,9.0,6.51335918270088,0.0,2.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,94.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
1.0,CCCCCCCCCOC(=O)CCSCCCC(=N)NCCCCCNC(=N)CCCSCCC(=O)OCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,17T-O9,2.0,9.0,6.554134238558061,0.0,2.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,103.5,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
0.97,CCCCCCCCCOC(=O)CCSCCCC(=N)NCCNCCNC(=N)CCCSCCC(=O)OCCCCCCCCC,Han_amidine,17.3,12.5,24.2,1.0,DOPE,10.0,Computed with AID lipid molwt as 865,3.4339872044851463,1.3862943611198906,18T-O9,2.0,9.0,6.555540374265492,0.0,3.0,Han_amidine,mRNA,HepG2,1.0,1.0,,0.0,97.0,True,False,False,True,False,False,False,False,True,False,False,https://www.nature.com/articles/s41557-024-01557-2
